Lake_Name,Year,Lake_Area_sqm,Rainfall_mm,Green_Cover_sqm,Encroachment_sqm,Flood_Area_sqm
Lake_18,2022,93284.8050838697,501.0972152034126,40976.11563031459,47196.68706444189,7079.503059666283
Lake_18,2023,97439.42937918914,691.6161279507835,41204.83203971335,42622.35887646677,6393.353831470015
Lake_18,2024,95117.55504208994,658.2910305779924,41050.88569326798,45701.28580537427,6855.19287080614
Lake_18,2025,94795.04331050464,730.8387068318743,41001.939256635495,46680.21453802387,7002.032180703581
Lake_19,2010,512345.1492824444,906.9406624653242,177733.6560895412,0.0,555.2529972259345
Lake_19,2011,508878.95921929466,639.8282814838132,177581.46836395247,3043.754511774524,456.5631767661786
Lake_19,2012,505744.2611682734,623.5175391940571,177363.3866254116,7405.389282592332,1110.8083923888498
Lake_19,2013,501394.64319047926,686.9244821179478,177030.0542902392,14072.0359860403,2110.805397906045
Lake_19,2014,498593.9932180128,761.4024676866728,176803.4085830742,18604.950129340432,2790.742519401065
Lake_19,2015,493293.3277132897,524.6365587644152,176509.34887163763,24486.14435807158,3672.921653710737
Lake_19,2016,492393.4316991626,345.04783361631144,176509.2094153243,24488.93348433815,3673.3400226507224
Lake_19,2017,498928.2243835944,607.6079431378729,176882.20885366888,17028.944717446724,2554.3417076170085
Lake_19,2018,493615.63493231096,773.9101450521391,176443.3445350364,25806.231090096393,3870.934663514459
Lake_19,2019,500696.0176013886,543.5110257242575,177031.3715540162,14045.690710500568,2106.853606575085
Lake_19,2020,477915.1538472034,897.3855040316372,175277.78325789317,49117.45663296071,7367.618494944107
Lake_19,2021,497167.7282390981,730.652644621312,176712.5145928179,20422.829934466045,3063.4244901699067
Lake_19,2022,472016.9577967891,569.3054001862008,174973.65500566553,55200.0216775137,8280.003251627055
Lake_19,2023,494244.5333561212,762.1497483838006,176492.4659926901,24823.801937022166,3723.570290553325
Lake_19,2024,492328.0962468736,841.1989668916412,176327.34576399103,28126.20651100335,4218.930976650502
Lake_19,2025,474515.67162103567,781.5282632167498,175076.3406848865,53146.30809309401,7971.946213964102
Lake_20,2010,728064.7137966619,626.068357961963,253727.0302023982,0.0,0.0
Lake_20,2011,725188.615084273,643.5289475379279,253515.35865523614,4233.430943240921,635.0146414861381
Lake_20,2012,725440.3423153957,505.6964465280856,253582.56506496272,2889.3027487095583,433.39541230643374
Lake_20,2013,722801.6442577385,756.4504644983431,253304.53162585496,8449.971530864661,1267.495729629699
Lake_20,2014,722117.0993553129,857.2320895551667,253219.6421238757,10147.761570449984,1522.1642355674976
Lake_20,2015,716617.6644674826,497.02265300574504,252955.4715735126,15431.172577711739,2314.6758866567607
Lake_20,2016,718026.5482016264,833.3128854778298,252936.00247149714,15820.554618021164,2373.0831927031745
Lake_20,2017,721867.5033263001,786.5034250134727,253227.07407342538,9999.12257945637,1499.8683869184556
Lake_20,2018,707505.5187554503,716.6620036200826,252226.16139743375,30017.376099288842,4502.6064148933265
Lake_20,2019,721259.4558419466,738.6090468489984,253200.74724531602,10525.659141643506,1578.8488712465257
Lake_20,2020,718384.7958618948,512.8614393739061,253076.03853512486,13019.833345466683,1952.9750018200023
Lake_20,2021,707301.1036424806,828.8027229570632,252171.51006102984,31110.402827366877,4666.560424105031
Lake_20,2022,712475.6330105138,759.0215931253255,252566.0411336864,23219.78137423557,3482.9672061353353
Lake_20,2023,717881.0470157616,728.7284274185871,252962.96112181366,15281.381611690495,2292.207241753574
Lake_20,2024,713938.5088662535,736.7612852263027,252678.4823762032,20970.956523899975,3145.643478584996
Lake_20,2025,683478.1069363197,957.3335700670624,250423.96356519335,66061.33274409676,14495.885516979504
Lake_21,2010,321011.7911838287,677.7684214759914,111168.03217675706,0.0,0.0
Lake_21,2011,319167.56982673146,779.0869602041246,111000.11688741864,3358.30578676844,503.745868015266
Lake_21,2012,318003.60917521344,838.9717162431311,110895.58942801056,5448.85497493,817.3282462395
Lake_21,2013,316296.4216191408,893.4923922996439,110754.17578969947,8277.127741151657,1241.5691611727484
Lake_21,2014,314488.5320830182,611.8566211061268,110725.62502683126,8848.142998515941,1327.2214497773912
Lake_21,2015,315319.01643028826,781.4323972916993,110724.38256014141,8872.99233231282,1330.948849846923
Lake_21,2016,311333.73176945664,915.1905018763379,110391.94861844464,15521.671166248307,3543.490825044275
Lake_21,2017,312420.05035333097,622.331805960651,110574.13519440556,11877.93964702999,1781.6909470544986
Lake_21,2018,314539.5038892251,936.2451306509022,110613.41283100862,11092.386914968803,4563.468489317495
Lake_21,2019,296446.53642461647,774.5249962751915,109378.81520295647,35784.33947601174,5367.650921401761
Lake_21,2020,292092.4345501815,472.9548532990466,109175.51154870259,39850.41256108927,5977.5618841633905
Lake_21,2021,286783.1911429625,653.1057797334198,108731.94026017467,48721.838331647625,7308.275749747144
Lake_21,2022,297744.5510320605,631.841497587452,109522.4889244481,32910.86504617919,4936.629756926878
Lake_21,2023,289420.9488702295,877.5298200696109,108840.20008343081,46556.64186652475,6983.496279978712
Lake_21,2024,288419.05245533265,614.6483016226346,108862.52231038353,46110.19732747039,6916.5295991205585
Lake_21,2025,269739.72751832893,760.8416860340501,107476.0728918792,73839.18569755723,11075.877854633583
Lake_22,2010,428740.58045337035,698.1853867968879,148837.37873178505,0.0,0.0
Lake_22,2011,426870.19708576496,764.6557930998931,148680.04048899072,3146.764855886287,472.014728382943
Lake_22,2012,424891.4041205828,863.8648739591085,148503.26631974228,6682.248240855276,1002.3372361282914
Lake_22,2013,420338.9468416028,898.3361563391617,148165.77962753657,13431.982084969866,2014.7973127454798
Lake_22,2014,419969.7168963105,504.17662162817146,148280.17732241246,11144.028187451735,1671.6042281177602
Lake_22,2015,417780.6343740257,791.1914894428602,148021.30897517258,16321.395132249261,2448.209269837389
Lake_22,2016,411866.8872551699,750.468596693178,147613.44235695063,24478.727496688345,3671.8091245032515
Lake_22,2017,419951.9113594473,808.4792137732512,148170.22600115614,13343.054612578377,2001.4581918867564
Lake_22,2018,422788.2987625511,639.3375318571622,148433.2328449193,8082.9177373151315,1212.4376605972698
Lake_22,2019,421233.8234001922,668.1399708197403,148311.9123051213,10509.328533274887,1576.399279991233
Lake_22,2020,408917.495345656,683.4249205432172,147426.71567632462,28213.26110920854,4231.9891663812805
Lake_22,2021,401094.01735983905,806.29343070033,146824.01420942444,40267.29044721209,6040.0935670818135
Lake_22,2022,390769.8115339831,630.7151001139912,146149.277482787,53762.02497996105,8064.303746994156
Lake_22,2023,402125.7293581361,692.6147853646493,146938.30743977983,37981.42584010442,5697.213876015663
Lake_22,2024,401529.08851512143,682.0249229525722,146899.47233042595,38758.12802718191,5813.719204077287
Lake_22,2025,383875.7407420936,768.5769750912646,145607.60747087444,64595.42521821233,9689.31378273185
Lake_23,2010,151214.84442367833,639.624534280314,51805.85261329686,0.0,0.0
Lake_23,2011,149134.05943184267,660.8021292071866,51649.66168712043,3123.8185235285746,468.57277852928615
Lake_23,2012,149425.13958606124,833.0069092360363,51608.95141955431,3938.0238748510337,590.703581227655
Lake_23,2013,148214.58537814513,889.4558196724964,51502.322936690136,6070.593532134453,910.589029820168
Lake_23,2014,145885.51318108445,703.4005131076004,51402.40896067327,8068.873052471899,1210.330957870785
Lake_23,2015,137102.6554114311,572.8573694335078,50821.684528438775,19683.361697161694,2952.504254574254
Lake_23,2016,143698.82439733227,924.7720023995416,51167.15565851527,12773.939095631733,3897.851056308091
Lake_23,2017,136665.89695025038,841.9776562884693,50694.37310733481,22229.59011924106,3334.438517886159
Lake_23,2018,132912.67761496504,706.6011817770138,50474.63475285423,26624.357208852583,3993.6535813278874
Lake_23,2019,132274.8562721831,647.4268084276331,50450.2097902803,27112.85646033118,4066.9284690496766
Lake_23,2020,142349.98277174163,403.50423768111295,51256.97688694396,10977.514527058156,1646.6271790587234
Lake_23,2021,114099.4860472301,637.7473310908863,49155.42601611821,53008.531943573,7951.27979153595
Lake_23,2022,131055.0713375774,786.4304332133798,50313.43814324213,29848.28940109464,4477.243410164196
Lake_23,2023,140104.89845964315,776.2118854501538,50963.50384759084,16846.975314120526,2527.0462971180787
Lake_23,2024,123427.74103052642,670.0154390326926,49810.20561923159,39912.93988130544,5986.940982195816
Lake_23,2025,139681.80332780952,1049.947889296712,50835.51990822895,19406.65410135827,14906.8292589407
Lake_24,2010,682497.8689278726,857.683686751413,237373.30767294043,0.0,0.0
Lake_24,2011,681542.7610892877,848.4214010916087,237308.39364363428,1298.280586122817,194.74208791842256
Lake_24,2012,675301.1600294339,623.4515916252748,236942.91135702556,8607.926318297268,1291.1889477445902
Lake_24,2013,675957.1037595777,695.949493962536,236963.87237262967,8188.706006214998,1228.3059009322496
Lake_24,2014,667978.1389661159,601.6183867169026,236427.635997113,18913.433516548885,2837.0150274823327
Lake_24,2015,671050.9996560746,828.4120972632509,236566.1282926292,16143.587606224613,2421.538140933692
Lake_24,2016,671080.5990156052,691.3730838433803,236617.18503738847,15122.452711039066,2268.3679066558598
Lake_24,2017,662123.7075684294,771.4862977597049,235948.79521476294,28490.24916354964,4273.537374532446
Lake_24,2018,673333.574432399,307.83240982472466,236915.09066502325,9164.340158343282,1374.6510237514924
Lake_24,2019,668468.1815944256,612.5987404537736,236458.71748708622,18291.80371708411,2743.7705575626164
Lake_24,2020,672217.1909967627,713.1461624301528,236690.59407940446,13654.271870719549,2048.1407806079324
Lake_24,2021,652412.5971831522,692.566475743347,235283.33012367756,41799.550985257374,6269.932647788606
Lake_24,2022,656757.3610433245,715.4943238758016,235585.481882214,35756.51581452879,5363.477372179319
Lake_24,2023,646147.7174303535,697.9907020591423,234833.90148907914,50788.123677225456,7618.218551583818
Lake_24,2024,670529.4312615418,640.4924260609911,236595.98757559195,15546.401946969745,2331.9602920454618
Lake_24,2025,629513.1703457711,615.4227390803258,233675.20811267284,73961.99120535154,11094.29868080273
Lake_25,2010,897636.2234170765,662.6599360352305,313013.0233079151,0.0,0.0
Lake_25,2011,895223.518108636,755.3887571931098,312807.56977832725,4109.070591756871,616.3605887635307
Lake_25,2012,891774.1273220319,632.7342040955522,312604.98991967604,8160.667764780289,1224.1001647170433
Lake_25,2013,892534.1977447477,650.4570934660389,312652.95106080914,7201.444942118325,1080.2167413177488
Lake_25,2014,887594.0443180563,757.824408173836,312261.7374893641,15025.716371018905,2253.8574556528356
Lake_25,2015,887486.8416415383,876.6391645950325,312211.64631374815,16027.539883338812,2404.1309825008216
Lake_25,2016,883704.9652736231,401.44485181134456,312111.2245420341,18035.975317619974,2705.396297642996
Lake_25,2017,879304.4498463143,474.6101152646082,311770.7715602787,24845.034952727274,3726.755242909091
Lake_25,2018,874504.5843690025,637.754841625721,311369.6580524846,32867.305108609115,4930.095766291367
Lake_25,2019,882974.4438860193,552.3628929067343,312005.1451425283,20157.563307735312,3023.6344961602967
Lake_25,2020,885577.4418520097,654.3731990183554,312154.64131648774,17167.639828546155,2575.145974281923
Lake_25,2021,871568.5804173618,503.0686385127534,311208.04569990776,36099.55216014603,5414.932824021904
Lake_25,2022,862070.7720539201,661.6014198689792,310473.01196632045,50800.22683189301,7620.03402478395
Lake_25,2023,862749.3212367237,475.9240718523668,310587.7931036695,48504.60408491209,7275.690612736814
Lake_25,2024,878703.422196015,793.5424149669352,311613.93662107794,27981.73373674284,4197.260060511426
Lake_25,2025,867023.2713283896,655.8720399516584,310828.80812161014,43684.3037260985,6552.6455589147745
